n;t_ns
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.480e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
100000;3.090e+01
100000;3.100e+01
100000;3.090e+01
100000;3.090e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.450e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
500000;3.450e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.500e+01
500000;3.450e+01
500000;3.450e+01
1000000;3.900e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.500e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.500e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
1000000;3.600e+01
